n_estimators,max_depth,learning_rate,colsample_bytree,train_score,train_rank,test_score,f1_score,test_rank,tr_te_avg_score,overall_rank
300,3,0.5,0.35,0.8657324053422191,37,0.8636129364772581,0.8639884082654903,15.0,0.8646726709097385,34.0
500,4,0.35,0.15,0.8645727059682913,47,0.8627754155392346,0.8631432005228502,25.0,0.863674060753763,45.0
400,5,0.3,0.5,0.8634291158793543,53,0.8612292230382682,0.8613971949650446,35.0,0.8623291694588113,53.0
100,4,0.3,0.15,0.8658451526962223,34,0.8612936477258085,0.8620422674906673,34.0,0.8635694002110155,47.0
100,5,0.35,0.25,0.8669404170055904,22,0.8628398402267748,0.8633135316850992,24.0,0.8648901286161826,31.0
400,4,0.25,0.5,0.8658290454866354,35,0.8627109908516943,0.863024695936882,26.0,0.8642700181691649,37.0
100,4,0.3,0.5,0.8673591878516217,11,0.8634196624146373,0.8639789493758483,17.0,0.8653894251331296,21.0
500,4,0.5,0.35,0.8599178106023104,59,0.8593609070996006,0.8593589870271194,41.0,0.8596393588509554,59.0
300,5,0.3,0.35,0.8650720201261711,46,0.863355237727097,0.8636650509256305,18.0,0.864213628926634,38.0
100,4,0.5,0.35,0.8666665851032938,28,0.8632263883520165,0.8637166752465678,20.0,0.8649464867276551,29.0
200,5,0.5,0.15,0.865168687250838,45,0.8624532921015333,0.8627997015372809,29.0,0.8638109896761856,44.0
400,4,0.25,0.15,0.867568598179484,3,0.8641283339775802,0.8645781228436825,8.0,0.865848466078532,7.0
200,5,0.3,0.15,0.8669082285289651,23,0.8634840871021775,0.8639280790796465,16.0,0.8651961578155714,25.0
100,5,0.35,0.35,0.8671659086004911,15,0.8638706352274191,0.8644070501875518,11.0,0.8655182719139551,15.0
100,4,0.25,0.15,0.8654424817958646,40,0.8607138255379462,0.8615341436327728,37.0,0.8630781536669054,50.0
200,3,0.5,0.5,0.8663283752100444,30,0.8646437314779023,0.8650479873492837,3.0,0.8654860533439733,16.0
200,5,0.5,0.35,0.8622694154677245,57,0.8598118799123824,0.860089837210853,40.0,0.8610406476900534,58.0
400,5,0.3,0.15,0.8656196860061685,38,0.862388867413993,0.8628149505030172,30.0,0.8640042767100807,42.0
