n_estimators,max_depth,learning_rate,colsample_bytree,train_score,train_rank,test_score,f1_score,test_rank,tr_te_avg_score,overall_rank
400,4,0.35,0.35,0.8834948867219029,45,0.8814845191716218,0.8813284087053809,28.0,0.8824897029467624,46.0
500,4,0.25,0.35,0.885084055460851,31,0.8829881757911284,0.8828367851711665,17.0,0.8840361156259897,31.0
100,4,0.5,0.5,0.885118235314646,29,0.8831248718474471,0.8829653967669087,15.0,0.8841215535810465,29.0
500,3,0.25,0.35,0.8859384373473059,18,0.8835349600164035,0.8833718685662594,10.0,0.8847366986818548,18.0
100,3,0.35,0.5,0.8865536081428617,5,0.8842184402979975,0.8840478842252213,1.0,0.8853860242204296,4.0
400,5,0.25,0.25,0.8845714183869651,36,0.8823046955095345,0.882156519869715,23.0,0.8834380569482498,37.0
100,3,0.5,0.25,0.8861093155933059,15,0.8840133962135193,0.8838460726641166,4.0,0.8850613559034126,12.0
400,5,0.25,0.15,0.884639760575409,35,0.8828514797348096,0.8826999122566469,18.0,0.8837456201551093,35.0
400,3,0.35,0.25,0.8854599871348735,25,0.8834666119882442,0.8833055190026228,11.0,0.8844632995615589,22.0
200,4,0.35,0.25,0.8850498709352836,32,0.8833299159319253,0.8831700261906757,13.0,0.8841898934336045,26.0
500,5,0.35,0.5,0.8789153364145541,55,0.8764267650878272,0.8763014617818717,37.0,0.8776710507511907,55.0
300,4,0.25,0.25,0.88598970771197,17,0.8829881757911284,0.8828257216145405,17.0,0.8844889417515492,21.0
400,3,0.5,0.15,0.8849815404262702,34,0.8825097395940127,0.8823487258475521,21.0,0.8837456400101414,34.0
100,4,0.3,0.35,0.8863656382180497,8,0.8838083521290411,0.8836400268269736,6.0,0.8850869951735454,11.0
400,5,0.3,0.25,0.8825721357843133,50,0.8819629553687376,0.8818190948546581,26.0,0.8822675455765254,47.0
100,4,0.3,0.25,0.8863314630360268,11,0.884150092269838,0.8839829659196686,2.0,0.8852407776529324,6.0
300,5,0.3,0.15,0.8844518105056292,38,0.8821679994532158,0.8820100129606391,25.0,0.8833099049794224,39.0
100,5,0.5,0.5,0.883477781027774,47,0.8810060829745062,0.8808596950873699,30.0,0.8822419320011401,48.0
400,4,0.3,0.15,0.8853916402746573,26,0.8824413915658533,0.8822767687405904,22.0,0.8839165159202553,33.0
300,5,0.5,0.35,0.8773090654853063,56,0.8767001572004648,0.8765575561329849,36.0,0.8770046113428855,56.0
400,4,0.5,0.25,0.8812050981368833,52,0.8793657302986809,0.8792173244280345,33.0,0.8802854142177821,51.0
400,3,0.5,0.5,0.8835290584000964,44,0.8822363474813751,0.8820791479834286,24.0,0.8828827029407358,42.0
300,3,0.35,0.5,0.8856479512199702,22,0.8827147836784909,0.8825575303018891,19.0,0.8841813674492305,27.0
300,4,0.5,0.5,0.8802994493895933,53,0.8800492105802747,0.8799204406776766,32.0,0.8801743299849341,53.0
