n_estimators,max_depth,learning_rate,colsample_bytree,train_score,train_rank,test_score,f1_score,test_rank,tr_te_avg_score,overall_rank
300,4,0.3,0.5,0.8865535952954879,37,0.8911899391702549,0.8910043413892972,7.0,0.8888717672328714,31.0
300,3,0.35,0.35,0.8872371164550892,29,0.8907798510012986,0.8905866235609945,12.0,0.889008483728194,29.0
200,3,0.5,0.35,0.8866390128115412,35,0.8901647187478641,0.8899799681909403,19.0,0.8884018657797026,35.0
500,3,0.25,0.25,0.8880060609704588,15,0.8911215911420955,0.8909263602546548,8.0,0.8895638260562772,16.0
400,5,0.35,0.35,0.8817348292254674,58,0.8852436607203882,0.8850806749995576,36.0,0.8834892449729278,58.0
100,4,0.3,0.5,0.8883990761476921,9,0.8916000273392113,0.8913942935289986,2.0,0.8899995517434517,3.0
200,5,0.35,0.5,0.885015660714969,50,0.888729410156517,0.8885603837628181,28.0,0.886872535435743,48.0
200,4,0.3,0.5,0.8876472139675899,25,0.89173672339553,0.8915451888113988,1.0,0.88969196868156,13.0
100,5,0.5,0.5,0.8851353223216858,48,0.88838767001572,0.8882051771388124,30.0,0.8867614961687029,50.0
300,5,0.35,0.15,0.8847080782370488,51,0.8894812384662703,0.8892953382481334,24.0,0.8870946583516595,47.0
100,5,0.25,0.35,0.8880914983415442,14,0.8912582871984144,0.8910563091400739,6.0,0.8896748927699794,14.0
200,5,0.25,0.25,0.8874763403933623,26,0.8912582871984144,0.8910615596581277,6.0,0.8893673137958884,21.0
500,3,0.5,0.15,0.8859042703408848,42,0.8903697628323423,0.8901775552842446,17.0,0.8881370165866136,39.0
100,4,0.25,0.35,0.8883990796515213,8,0.890848199029458,0.8906330140784284,11.0,0.8896236393404897,15.0
100,3,0.25,0.5,0.8889117097177488,1,0.8913949832547331,0.8911879773757365,4.0,0.890153346486241,1.0
400,4,0.35,0.15,0.8866561220094993,34,0.889617934522589,0.8894443121634455,22.0,0.8881370282660441,38.0
400,3,0.25,0.15,0.8881940203837833,13,0.8911899391702549,0.8909922149729491,7.0,0.8896919797770191,12.0
300,3,0.25,0.5,0.888638311765396,5,0.8912582871984144,0.8910598136902359,6.0,0.8899482994819052,4.0
200,5,0.5,0.15,0.8836315594193604,56,0.887157405508851,0.8869711372217707,34.0,0.8853944824641058,56.0
300,3,0.3,0.25,0.888194032063214,12,0.8912582871984144,0.8910563091400739,6.0,0.8897261596308141,10.0
300,4,0.25,0.15,0.8879377071025841,18,0.8906431549449798,0.8904566245118564,14.0,0.8892904310237819,23.0
200,5,0.25,0.5,0.8871687544116129,30,0.8903697628323423,0.8901879387476325,17.0,0.8887692586219775,33.0
200,5,0.3,0.5,0.8859384163243309,41,0.8903014148041829,0.8901271697342736,18.0,0.888119915564257,40.0
100,3,0.35,0.25,0.8883136282651192,10,0.8915316793110519,0.8913354463717466,3.0,0.8899226537880855,7.0
400,5,0.25,0.15,0.8861434907753287,39,0.889617934522589,0.8894357278093032,22.0,0.8878807126489588,41.0
500,3,0.3,0.5,0.8873396396652713,27,0.8907798510012986,0.8905987070565564,12.0,0.8890597453332849,28.0
500,3,0.5,0.25,0.884588490210745,52,0.8888661062128358,0.8886835275718663,26.0,0.8867272982117904,51.0
300,3,0.5,0.15,0.8870833322237874,31,0.8913266352265737,0.891136105300467,5.0,0.8892049837251805,25.0
200,3,0.35,0.15,0.8884503523520715,7,0.8911215911420955,0.8909193591829904,8.0,0.8897859717470835,9.0
100,4,0.25,0.5,0.8886724834435895,4,0.8907115029731393,0.8904996299024633,13.0,0.8896919932083645,11.0
400,3,0.3,0.5,0.8876984773245957,24,0.8909848950857768,0.890803236567265,9.0,0.8893416862051863,22.0
300,3,0.25,0.15,0.8882623660760565,11,0.8916000273392113,0.891399558988915,2.0,0.8899311967076339,6.0
100,4,0.35,0.15,0.8878522627238403,22,0.8903697628323423,0.8901827660731361,17.0,0.8891110127780912,27.0
400,3,0.3,0.25,0.8878864495852937,21,0.8905748069168204,0.8903750859321606,15.0,0.8892306282510571,24.0
